frame_index,angry,calm,disgust,fear,happy,neutral,sad,surprise
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.04151985049247742,0.0,0.06261330097913742,0.14658096432685852,0.016641773283481598,0.09410501271486282,0.6385390758514404,0.0
151.0,0.03576066717505455,0.0,0.05250018462538719,0.111734539270401,0.014486930333077908,0.0860402062535286,0.69947749376297,0.0
152.0,0.038357313722372055,0.0,0.05101532116532326,0.12971019744873047,0.012138142250478268,0.09668359160423279,0.6720953583717346,0.0
153.0,0.030369175598025322,0.0,0.04678020253777504,0.12318193167448044,0.011535570956766605,0.08017531782388687,0.7079578042030334,0.0
154.0,0.03049587458372116,0.0,0.043990250676870346,0.13444742560386658,0.012689502909779549,0.08933684974908829,0.6890401840209961,0.0
155.0,0.036737218499183655,0.0,0.04507482051849365,0.14063185453414917,0.01421430055052042,0.0948575809597969,0.6684842705726624,0.0
156.0,0.03962400183081627,0.0,0.043006766587495804,0.14038942754268646,0.013417229987680912,0.08477763086557388,0.678784966468811,0.0
157.0,0.034055452793836594,0.0,0.05073598399758339,0.14661452174186707,0.011450973339378834,0.0825117975473404,0.6746313571929932,0.0
158.0,0.03576361760497093,0.0,0.052041105926036835,0.13747665286064148,0.013744962401688099,0.10985670983791351,0.6511169672012329,0.0
159.0,0.03602452948689461,0.0,0.05147124454379082,0.12495706230401993,0.013608068227767944,0.10369881242513657,0.6702402830123901,0.0
160.0,0.04031090810894966,0.0,0.06277702003717422,0.14916342496871948,0.014320398680865765,0.10613545775413513,0.6272927522659302,0.0
161.0,0.04431739076972008,0.0,0.05776714161038399,0.13121382892131805,0.0145087456330657,0.09535354375839233,0.6568393111228943,0.0
162.0,0.04105472192168236,0.0,0.05498552322387695,0.1470811665058136,0.012745357118546963,0.07986219227313995,0.6642710566520691,0.0
163.0,0.037041615694761276,0.0,0.0513312928378582,0.13016751408576965,0.01375861931592226,0.08914700150489807,0.6785539388656616,0.0
164.0,0.03495026379823685,0.0,0.05444686487317085,0.132664754986763,0.012219221331179142,0.08458305150270462,0.6811358332633972,0.0
165.0,0.035963501781225204,0.0,0.060055509209632874,0.11166596412658691,0.012792833149433136,0.10030332207679749,0.6792188882827759,0.0
166.0,0.039087314158678055,0.0,0.05255746468901634,0.13677045702934265,0.01238124817609787,0.08305040001869202,0.6761531829833984,0.0
167.0,0.03686203807592392,0.0,0.05127674713730812,0.15402637422084808,0.015106544829905033,0.09393914043903351,0.6487891674041748,0.0
168.0,0.036518439650535583,0.0,0.049977708607912064,0.14767450094223022,0.013460502959787846,0.10983165353536606,0.6425371766090393,0.0
169.0,0.03890529274940491,0.0,0.05635294318199158,0.11458639800548553,0.014924958348274231,0.11163259297609329,0.663597822189331,0.0
170.0,0.03684481605887413,0.0,0.04728735610842705,0.14004555344581604,0.014103155583143234,0.09509043395519257,0.6666287183761597,0.0
171.0,0.0390029177069664,0.0,0.049018602818250656,0.1130024641752243,0.013522797264158726,0.08258379995822906,0.7028694748878479,0.0
172.0,0.03824498504400253,0.0,0.05834238976240158,0.14973092079162598,0.013792394660413265,0.10094770044088364,0.6389415860176086,0.0
173.0,0.038267914205789566,0.0,0.06512511521577835,0.14397577941417694,0.01392611674964428,0.11266317218542099,0.6260418891906738,0.0
174.0,0.0371784083545208,0.0,0.05148407816886902,0.14308887720108032,0.01337889302521944,0.09136369824409485,0.6635059714317322,0.0
175.0,0.03693793714046478,0.0,0.05171876400709152,0.11907289922237396,0.013573593460023403,0.08295725286006927,0.6957395076751709,0.0
176.0,0.035259488970041275,0.0,0.045102618634700775,0.12728913128376007,0.011756760999560356,0.08649642765522003,0.6940956115722656,0.0
177.0,0.031216364353895187,0.0,0.05189269781112671,0.1227898821234703,0.012551386840641499,0.07812496274709702,0.7034246921539307,0.0
178.0,0.0368664376437664,0.0,0.05708647146821022,0.15343451499938965,0.011969323270022869,0.08984196931123734,0.6508013010025024,0.0
179.0,0.04263191297650337,0.0,0.05053720250725746,0.1518758088350296,0.012423444539308548,0.10214146226644516,0.640390157699585,0.0
180.0,0.03556332737207413,0.0,0.061439208686351776,0.14735418558120728,0.015427423641085625,0.10704303532838821,0.6331728100776672,0.0
181.0,0.03199591115117073,0.0,0.04983901232481003,0.13319075107574463,0.013040668331086636,0.08711348474025726,0.6848201751708984,0.0
182.0,0.035493336617946625,0.0,0.04412195459008217,0.13877451419830322,0.012573142535984516,0.09464617818593979,0.6743909120559692,0.0
183.0,0.03808179497718811,0.0,0.045664604753255844,0.13473783433437347,0.013110951520502567,0.09341331571340561,0.6749914884567261,0.0
184.0,0.038718514144420624,0.0,0.05533190444111824,0.12483521550893784,0.01245341170579195,0.09697616845369339,0.6716848015785217,0.0
185.0,0.03940833359956741,0.0,0.05835679545998573,0.1464843600988388,0.014800858683884144,0.10059937089681625,0.6403502821922302,0.0
186.0,0.04110395908355713,0.0,0.05424027889966965,0.1522786021232605,0.012582085095345974,0.11093077808618546,0.6288643479347229,0.0
187.0,0.033474959433078766,0.0,0.047396719455718994,0.1337655782699585,0.01357943657785654,0.08404792100191116,0.6877354979515076,0.0
188.0,0.03954310715198517,0.0,0.06909126043319702,0.204386368393898,0.014776036143302917,0.113001748919487,0.5592014789581299,0.0
189.0,0.050409119576215744,0.0,0.06963980942964554,0.17961131036281586,0.012804276309907436,0.10022718459367752,0.5873083472251892,0.0
190.0,0.05133360996842384,0.0,0.0670236274600029,0.179672509431839,0.01118374802172184,0.11309520155191422,0.577691376209259,0.0
191.0,0.052371904253959656,0.0,0.05466127395629883,0.2240598052740097,0.013364027254283428,0.12912040948867798,0.5264225602149963,0.0
192.0,0.05664115771651268,0.0,0.04422277584671974,0.19768519699573517,0.018828125670552254,0.10852477699518204,0.5740979313850403,0.0
193.0,0.05353733152151108,0.0,0.048490289598703384,0.2004978209733963,0.014586557634174824,0.19924817979335785,0.4836398959159851,0.0
194.0,0.05427636578679085,0.0,0.03740202635526657,0.20266829431056976,0.02040671929717064,0.2573016881942749,0.42794495820999146,0.0
195.0,0.07896152138710022,0.0,0.0350947342813015,0.28087884187698364,0.01592365652322769,0.28909045457839966,0.3000507950782776,0.0
196.0,0.05809034779667854,0.0,0.06176742911338806,0.19240127503871918,0.018222887068986893,0.26171672344207764,0.4078013598918915,0.0
197.0,0.05059012025594711,0.0,0.042752012610435486,0.1566876322031021,0.025197967886924744,0.2297789752483368,0.49499329924583435,0.0
198.0,0.046824660152196884,0.0,0.03803588077425957,0.22375617921352386,0.01805308274924755,0.15287089347839355,0.5204593539237976,0.0
199.0,0.04265021160244942,0.0,0.021371450275182724,0.1280001401901245,0.021521275863051414,0.3984638750553131,0.38799306750297546,0.0
200.0,0.05884697660803795,0.0,0.030042877420783043,0.21466383337974548,0.019571978598833084,0.41124236583709717,0.2656319737434387,0.0
201.0,0.05184011161327362,0.0,0.030673552304506302,0.08263058960437775,0.008406030014157295,0.1311313509941101,0.6953184008598328,0.0
202.0,0.07283870875835419,0.0,0.052304401993751526,0.17621007561683655,0.00843021459877491,0.28709718585014343,0.4031194746494293,0.0
203.0,0.05155549570918083,0.0,0.04879472032189369,0.09983468055725098,0.017870448529720306,0.268665075302124,0.5132795572280884,0.0
204.0,0.038106370717287064,0.0,0.04194095358252525,0.08164642006158829,0.014867276884615421,0.12324036657810211,0.7001986503601074,0.0
205.0,0.0632997453212738,0.0,0.054841894656419754,0.1782100945711136,0.025368545204401016,0.20317010581493378,0.47510963678359985,0.0
206.0,0.04363822191953659,0.0,0.017337745055556297,0.13682329654693604,0.01378204021602869,0.15731440484523773,0.6311044096946716,0.0
207.0,0.04665781185030937,0.0,0.015182167291641235,0.18383780121803284,0.01207440160214901,0.0781395360827446,0.6641082763671875,0.0
208.0,0.06415412575006485,0.0,0.060088180005550385,0.053306158632040024,0.020398378372192383,0.18308435380458832,0.6189688444137573,0.0
209.0,0.06173337996006012,0.0,0.0491388775408268,0.11698100715875626,0.013788632117211819,0.42542412877082825,0.3329339027404785,0.0
210.0,0.046880289912223816,0.0,0.07051222771406174,0.10775311291217804,0.020040083676576614,0.511444628238678,0.2433696985244751,0.0
211.0,0.038900818675756454,0.0,0.022114116698503494,0.06830915808677673,0.01818762719631195,0.338045597076416,0.5144427418708801,0.0
212.0,0.05294957011938095,0.0,0.0541083924472332,0.0962815210223198,0.036913543939590454,0.3785085082054138,0.3812384307384491,0.0
213.0,0.04270756244659424,0.0,0.040831852704286575,0.2414940595626831,0.015477953478693962,0.30565616488456726,0.3538324236869812,0.0
214.0,0.13843704760074615,0.0,0.1648760586977005,0.10413870215415955,0.045951273292303085,0.3443666696548462,0.20223020017147064,0.0
215.0,0.04083159565925598,0.0,0.02011854574084282,0.02572532929480076,0.018670571967959404,0.8377946019172668,0.05685921013355255,0.0
216.0,0.08567864447832108,0.0,0.03817767649888992,0.08644475787878036,0.00829931627959013,0.5847504734992981,0.19664910435676575,0.0
217.0,0.05427918955683708,0.0,0.032904572784900665,0.1553281843662262,0.02426287718117237,0.37056905031204224,0.3626561462879181,0.0
218.0,0.03511681407690048,0.0,0.027460765093564987,0.07556719332933426,0.01906726509332657,0.13437485694885254,0.7084131240844727,0.0
219.0,0.0623856857419014,0.0,0.0981716439127922,0.11785800755023956,0.03145107626914978,0.2833569049835205,0.40677666664123535,0.0
220.0,0.08093655854463577,0.0,0.06026705726981163,0.12089727073907852,0.047449029982089996,0.5604938864707947,0.1299561709165573,0.0
221.0,0.13243500888347626,0.0,0.042624954134225845,0.21253205835819244,0.025496359914541245,0.1715606153011322,0.4153510630130768,0.0
222.0,0.08867459744215012,0.0,0.15042322874069214,0.17932093143463135,0.022771093994379044,0.20757417380809784,0.35123589634895325,0.0
223.0,0.0632239580154419,0.0,0.050869476050138474,0.13315215706825256,0.07939299196004868,0.16727419197559357,0.5060872435569763,0.0
224.0,0.10221634060144424,0.0,0.10352271050214767,0.11134238541126251,0.023229636251926422,0.14682133495807648,0.5128675699234009,0.0
225.0,0.07339835166931152,0.0,0.08684840053319931,0.08700783550739288,0.022817833349108696,0.3391076624393463,0.3908199071884155,0.0
226.0,0.055233415216207504,0.0,0.03717806190252304,0.3612808287143707,0.097175233066082,0.26313644647598267,0.18599596619606018,0.0
227.0,0.07337967306375504,0.0,0.10722143948078156,0.23085550963878632,0.01619707979261875,0.06451328843832016,0.507832944393158,0.0
228.0,0.058774419128894806,0.0,0.17405802011489868,0.22622331976890564,0.011859530583024025,0.09869114309549332,0.43039360642433167,0.0
229.0,0.04751388728618622,0.0,0.06721740961074829,0.10971285402774811,0.04108240827918053,0.18478485941886902,0.5496886372566223,0.0
230.0,0.049783237278461456,0.0,0.07305123656988144,0.1950930804014206,0.02064712718129158,0.100401870906353,0.5610234141349792,0.0
231.0,0.04658953845500946,0.0,0.17169083654880524,0.06748144328594208,0.05022149533033371,0.17414851486682892,0.4898681938648224,0.0
232.0,0.02631802298128605,0.0,0.05732520669698715,0.06029917672276497,0.013635008595883846,0.08247719705104828,0.7599454522132874,0.0
233.0,0.040246862918138504,0.0,0.09463293850421906,0.30021029710769653,0.024104509502649307,0.024484185501933098,0.5163212418556213,0.0
234.0,0.04836715757846832,0.0,0.038438744843006134,0.1921699047088623,0.0073538124561309814,0.033509720116853714,0.680160641670227,0.0
235.0,0.02135053463280201,0.0,0.028232095763087273,0.14956657588481903,0.0034869068767875433,0.02194048836827278,0.7754233479499817,0.0
236.0,0.037729229778051376,0.0,0.1223137155175209,0.1283346265554428,0.007473482750356197,0.05079217627644539,0.6533567309379578,0.0
237.0,0.057203929871320724,0.0,0.13648562133312225,0.11677753180265427,0.016456691548228264,0.02436843328177929,0.6487077474594116,0.0
238.0,0.047318585216999054,0.0,0.3096971809864044,0.20949576795101166,0.016275575384497643,0.05207010731101036,0.3651427626609802,0.0
239.0,0.09296474605798721,0.0,0.16957467794418335,0.12106694281101227,0.022189466282725334,0.10545286536216736,0.48875126242637634,0.0
240.0,0.055276427417993546,0.0,0.2885269224643707,0.15090258419513702,0.014264453202486038,0.03570297360420227,0.4553266763687134,0.0
241.0,0.16594699025154114,0.0,0.2519467771053314,0.2562824785709381,0.02502024732530117,0.10465794801712036,0.19614560902118683,0.0
242.0,0.06336469948291779,0.0,0.4117882549762726,0.2541574537754059,0.044571615755558014,0.07301105558872223,0.1531069129705429,0.0
243.0,0.1321142166852951,0.0,0.11500369012355804,0.39770421385765076,0.016484269872307777,0.022074459120631218,0.3166190981864929,0.0
244.0,0.05247122421860695,0.0,0.4206254780292511,0.2977990210056305,0.02185024879872799,0.018997935578227043,0.1882561296224594,0.0
245.0,0.022803762927651405,0.0,0.36783671379089355,0.15834426879882812,0.021309543401002884,0.030080199241638184,0.3996254503726959,0.0
246.0,0.07931207865476608,0.0,0.5655038952827454,0.05624450370669365,0.06793016940355301,0.039371050894260406,0.19163823127746582,0.0
247.0,0.12532223761081696,0.0,0.1214798241853714,0.5328726172447205,0.04070935398340225,0.013772480189800262,0.16584347188472748,0.0
248.0,0.06605935841798782,0.0,0.2002350240945816,0.3595513701438904,0.030274206772446632,0.007492825388908386,0.33638718724250793,0.0
249.0,0.039663687348365784,0.0,0.3693808615207672,0.2707589566707611,0.018485980108380318,0.005738510750234127,0.29597198963165283,0.0
250.0,0.02478323131799698,0.0,0.175970658659935,0.39981809258461,0.046303704380989075,0.021810898557305336,0.33131343126296997,0.0
251.0,0.08308123797178268,0.0,0.29043570160865784,0.3258821666240692,0.08493344485759735,0.06075894087553024,0.15490852296352386,0.0
252.0,0.03359474986791611,0.0,0.09478572010993958,0.6944087743759155,0.0754079520702362,0.006829847581684589,0.09497298300266266,0.0
253.0,0.056096915155649185,0.0,0.09179219603538513,0.33511099219322205,0.007929845713078976,0.00311996485106647,0.5059501528739929,0.0
254.0,0.04513482004404068,0.0,0.18632520735263824,0.24644510447978973,0.02201268821954727,0.030783938243985176,0.46929821372032166,0.0
255.0,0.039470262825489044,0.0,0.12827293574810028,0.33357909321784973,0.02701186016201973,0.04418111592531204,0.4274847209453583,0.0
256.0,0.03320218250155449,0.0,0.09527304768562317,0.4335967004299164,0.07285187393426895,0.15599213540554047,0.20908409357070923,0.0
257.0,0.07285546511411667,0.0,0.23902133107185364,0.48854517936706543,0.030078954994678497,0.04011746495962143,0.12938158214092255,0.0
258.0,0.06166990101337433,0.0,0.21449023485183716,0.34801238775253296,0.06787195801734924,0.06505529582500458,0.24290023744106293,0.0
259.0,0.02943086065351963,0.0,0.09781360626220703,0.6688000559806824,0.04314807429909706,0.04783323407173157,0.11297421157360077,0.0
260.0,0.07547204941511154,0.0,0.024301068857312202,0.33247116208076477,0.06667709350585938,0.13357868790626526,0.3674999475479126,0.0
261.0,0.043197717517614365,0.0,0.04865088686347008,0.6837045550346375,0.09727691113948822,0.08177678287029266,0.045393206179142,0.0
262.0,0.055060334503650665,0.0,0.12716804444789886,0.4013037383556366,0.057167455554008484,0.15421807765960693,0.20508228242397308,0.0
263.0,0.0360315702855587,0.0,0.09947092086076736,0.1876768171787262,0.07467479258775711,0.12096768617630005,0.4811782240867615,0.0
264.0,0.03884575143456459,0.0,0.07230447977781296,0.41870036721229553,0.1945265382528305,0.19564232230186462,0.07998059689998627,0.0
265.0,0.05417562648653984,0.0,0.10090536624193192,0.30182865262031555,0.2412722110748291,0.07926120609045029,0.222556933760643,0.0
266.0,0.06623847782611847,0.0,0.07139257341623306,0.10206068307161331,0.11950209736824036,0.05848801136016846,0.582318127155304,0.0
267.0,0.02224811166524887,0.0,0.06857968866825104,0.5536457300186157,0.08393470197916031,0.04255589097738266,0.2290358543395996,0.0
268.0,0.06341608613729477,0.0,0.09279555082321167,0.20010972023010254,0.07597382366657257,0.03865031152963638,0.5290544629096985,0.0
269.0,0.09824535995721817,0.0,0.1251145452260971,0.13642606139183044,0.21094654500484467,0.08129943907260895,0.34796813130378723,0.0
270.0,0.08462608605623245,0.0,0.03718450665473938,0.242767795920372,0.18718384206295013,0.24065139889717102,0.2075863778591156,0.0
271.0,0.04858188331127167,0.0,0.05166567489504814,0.3431496024131775,0.14165572822093964,0.1752970814704895,0.2396499514579773,0.0
272.0,0.07158928364515305,0.0,0.06582476943731308,0.117637999355793,0.28195253014564514,0.14917519688606262,0.3138202130794525,0.0
273.0,0.08483318984508514,0.0,0.16162142157554626,0.26310378313064575,0.10501395910978317,0.1982048898935318,0.18722276389598846,0.0
274.0,0.036301128566265106,0.0,0.11021482944488525,0.44505807757377625,0.07912539690732956,0.18565545976161957,0.14364513754844666,0.0
275.0,0.09172952175140381,0.0,0.057975396513938904,0.1819002628326416,0.3760153651237488,0.09617182612419128,0.196207657456398,0.0
276.0,0.09701843559741974,0.0,0.09122507274150848,0.4882369041442871,0.06653619557619095,0.14873547852039337,0.10824790596961975,0.0
277.0,0.08955337852239609,0.0,0.1025381088256836,0.10197833925485611,0.23261775076389313,0.39419683814048767,0.07911565154790878,0.0
278.0,0.04449603706598282,0.0,0.10342083126306534,0.084714375436306,0.2758650481700897,0.46006813645362854,0.03143563121557236,0.0
