frame_index,angry,calm,disgust,fear,happy,neutral,sad,surprise
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.11649231612682343,0.0,0.17045734822750092,0.24091245234012604,0.10141732543706894,0.13126209378242493,0.23945842683315277,0.0
151.0,0.06776432693004608,0.0,0.1795257031917572,0.1464860588312149,0.18159577250480652,0.28642919659614563,0.13819889724254608,0.0
152.0,0.24156557023525238,0.0,0.2047242820262909,0.12923607230186462,0.04652578756213188,0.19104142487049103,0.1869068592786789,0.0
153.0,0.1411609649658203,0.0,0.15204660594463348,0.297112375497818,0.09866935759782791,0.1750720590353012,0.1359386444091797,0.0
154.0,0.12051548808813095,0.0,0.14579927921295166,0.2044695019721985,0.35382434725761414,0.04856167361140251,0.12682975828647614,0.0
155.0,0.1326328068971634,0.0,0.13571502268314362,0.12674888968467712,0.218745157122612,0.14881832897663116,0.23733973503112793,0.0
156.0,0.07842209935188293,0.0,0.19849693775177002,0.2786172926425934,0.10406560450792313,0.11349476873874664,0.2269033044576645,0.0
157.0,0.0927962064743042,0.0,0.21776103973388672,0.06097331643104553,0.14456620812416077,0.21236133575439453,0.27154186367988586,0.0
158.0,0.10335735976696014,0.0,0.0646323710680008,0.09472233057022095,0.27300408482551575,0.1625189632177353,0.3017648458480835,0.0
159.0,0.12334968149662018,0.0,0.14864209294319153,0.08780255913734436,0.10262826085090637,0.31802740693092346,0.2195499688386917,0.0
160.0,0.2011505365371704,0.0,0.1495845466852188,0.15047737956047058,0.17166224122047424,0.11594229191541672,0.2111830860376358,0.0
161.0,0.18541887402534485,0.0,0.12726256251335144,0.31231650710105896,0.07818467915058136,0.2380417138338089,0.05877562239766121,0.0
162.0,0.1298549771308899,0.0,0.10165328532457352,0.2011173814535141,0.3297274112701416,0.14886242151260376,0.08878453820943832,0.0
163.0,0.3416752219200134,0.0,0.07339131832122803,0.11446614563465118,0.027875086292624474,0.2783950865268707,0.16419717669487,0.0
164.0,0.11623095721006393,0.0,0.21016792953014374,0.17590145766735077,0.03556664288043976,0.0919693261384964,0.3701636791229248,0.0
165.0,0.08055449277162552,0.0,0.132052481174469,0.158066064119339,0.1518067717552185,0.32687610387802124,0.15064407885074615,0.0
166.0,0.11826037615537643,0.0,0.08915054053068161,0.09302978962659836,0.10085466504096985,0.328938364982605,0.26976627111434937,0.0
167.0,0.1726127713918686,0.0,0.1696891039609909,0.171751469373703,0.13832153379917145,0.17097745835781097,0.17664766311645508,0.0
168.0,0.31189650297164917,0.0,0.05866442248225212,0.10615481436252594,0.03439146280288696,0.365363746881485,0.12352913618087769,0.0
169.0,0.1495577096939087,0.0,0.26122263073921204,0.26185736060142517,0.12647195160388947,0.14411039650440216,0.05677998811006546,0.0
170.0,0.11461185663938522,0.0,0.22856058180332184,0.08711951225996017,0.043322283774614334,0.3095608949661255,0.21682487428188324,0.0
171.0,0.18495871126651764,0.0,0.13186116516590118,0.09903337061405182,0.06087014079093933,0.4697079360485077,0.0535687617957592,0.0
172.0,0.08814660459756851,0.0,0.2006627470254898,0.11271430552005768,0.015928080305457115,0.5129627585411072,0.06958550214767456,0.0
173.0,0.08906373381614685,0.0,0.2010132223367691,0.08820631355047226,0.023396851494908333,0.5734017491340637,0.024918243288993835,0.0
174.0,0.061400894075632095,0.0,0.415050208568573,0.15728877484798431,0.036576949059963226,0.1825619339942932,0.14712120592594147,0.0
175.0,0.12692897021770477,0.0,0.1535339206457138,0.09112238138914108,0.270098477602005,0.16192232072353363,0.1963939666748047,0.0
176.0,0.13688713312149048,0.0,0.07786870002746582,0.25244617462158203,0.09054521471261978,0.4008939564228058,0.04135886952280998,0.0
177.0,0.02844647690653801,0.0,0.6159000396728516,0.03901531174778938,0.01789194904267788,0.27451372146606445,0.02423243597149849,0.0
178.0,0.09506980329751968,0.0,0.07171116769313812,0.12277480214834213,0.08199337124824524,0.5097460746765137,0.11870478093624115,0.0
179.0,0.05228997394442558,0.0,0.3873511552810669,0.02864317037165165,0.0496470108628273,0.4390454590320587,0.043023254722356796,0.0
180.0,0.11972646415233612,0.0,0.1296463906764984,0.05036032944917679,0.10429632663726807,0.5358792543411255,0.06009126454591751,0.0
181.0,0.04333069920539856,0.0,0.24880163371562958,0.033054985105991364,0.004765390884131193,0.5973027944564819,0.07274448126554489,0.0
182.0,0.019008124247193336,0.0,0.0549573190510273,0.008561315946280956,0.002740008756518364,0.8970500826835632,0.017683152109384537,0.0
183.0,0.009633049368858337,0.0,0.1325889378786087,0.022950580343604088,0.01371358335018158,0.7814372181892395,0.0396767295897007,0.0
184.0,0.018392065539956093,0.0,0.049944549798965454,0.00740806246176362,0.008373817428946495,0.8920409679412842,0.02384055033326149,0.0
185.0,0.019939810037612915,0.0,0.09214367717504501,0.049333278089761734,0.08752471208572388,0.6513941884040833,0.09966439753770828,0.0
186.0,0.11880388855934143,0.0,0.632172703742981,0.02868235670030117,0.011308572255074978,0.16653524339199066,0.04249727725982666,0.0
187.0,0.12946423888206482,0.0,0.41766247153282166,0.08814920485019684,0.03285301849246025,0.10903714597225189,0.22283388674259186,0.0
188.0,0.110524021089077,0.0,0.06198345497250557,0.007017321884632111,0.03717748448252678,0.722800612449646,0.06049706041812897,0.0
189.0,0.09242783486843109,0.0,0.05393031984567642,0.012915603816509247,0.010534233413636684,0.7521487474441528,0.07804329693317413,0.0
190.0,0.0591123066842556,0.0,0.18726244568824768,0.03978212550282478,0.041091833263635635,0.6177566051483154,0.05499470606446266,0.0
191.0,0.1884421855211258,0.0,0.07666375488042831,0.24618172645568848,0.021979209035634995,0.20114518702030182,0.2655879259109497,0.0
192.0,0.048562679439783096,0.0,0.6034692525863647,0.10012562572956085,0.008952759206295013,0.22000165283679962,0.018888087943196297,0.0
193.0,0.047100771218538284,0.0,0.13730089366436005,0.047984778881073,0.0035866224206984043,0.7068607211112976,0.05716625601053238,0.0
194.0,0.08609969168901443,0.0,0.10301831364631653,0.1770648956298828,0.008923539891839027,0.5034074783325195,0.12148609012365341,0.0
195.0,0.04005753993988037,0.0,0.029219767078757286,0.0232030488550663,0.007518469821661711,0.8322283029556274,0.06777287274599075,0.0
196.0,0.06035039201378822,0.0,0.085568368434906,0.05678456649184227,0.01682472787797451,0.7628784775733948,0.017593424767255783,0.0
197.0,0.04586029052734375,0.0,0.20893260836601257,0.04855840653181076,0.027123883366584778,0.579614520072937,0.08991029113531113,0.0
198.0,0.01292707771062851,0.0,0.01395938079804182,0.12382184714078903,0.007892885245382786,0.820594847202301,0.02080407366156578,0.0
199.0,0.011481346562504768,0.0,0.011232717894017696,0.053141944110393524,0.0048111542128026485,0.9157138466835022,0.0036189404781907797,0.0
200.0,0.007570927496999502,0.0,0.02107696235179901,0.019960928708314896,0.00167866051197052,0.9430699348449707,0.00664270156994462,0.0
201.0,0.11169394850730896,0.0,0.044687505811452866,0.045767344534397125,0.004967427812516689,0.41449272632598877,0.3783910870552063,0.0
202.0,0.04031991958618164,0.0,0.1286163330078125,0.04237234592437744,0.02005065605044365,0.6724910736083984,0.09614966064691544,0.0
203.0,0.0201230701059103,0.0,0.0361517034471035,0.0705442726612091,0.005769530311226845,0.7945545315742493,0.07285688817501068,0.0
204.0,0.020364563912153244,0.0,0.014429268427193165,0.08614318817853928,0.004714424721896648,0.4972875714302063,0.3770609200000763,0.0
205.0,0.0802149698138237,0.0,0.1540747582912445,0.2942444980144501,0.1578882783651352,0.30760905146598816,0.005968436133116484,0.0
206.0,0.09312328696250916,0.0,0.22958610951900482,0.030977888032794,0.023927219212055206,0.5637721419334412,0.058613378554582596,0.0
207.0,0.025340979918837547,0.0,0.11270158737897873,0.41324856877326965,0.03922727704048157,0.3723571002483368,0.03712448477745056,0.0
208.0,0.14424341917037964,0.0,0.08281024545431137,0.14561305940151215,0.04833045229315758,0.5428383946418762,0.036164410412311554,0.0
209.0,0.01738927699625492,0.0,0.17642876505851746,0.08687228709459305,0.013828199356794357,0.6305933594703674,0.07488809525966644,0.0
210.0,0.0793406218290329,0.0,0.4367745816707611,0.13316994905471802,0.056709811091423035,0.23292823135852814,0.06107678636908531,0.0
211.0,0.02614455483853817,0.0,0.12291383743286133,0.5522522330284119,0.07473233342170715,0.12024269253015518,0.10371431708335876,0.0
212.0,0.11018922924995422,0.0,0.5135706067085266,0.19277194142341614,0.06544597446918488,0.08285252004861832,0.03516976907849312,0.0
213.0,0.05422766134142876,0.0,0.595180869102478,0.1368066370487213,0.07586207985877991,0.0924319475889206,0.04549079015851021,0.0
214.0,0.03231696039438248,0.0,0.5634315609931946,0.09583467245101929,0.09607316553592682,0.08104518055915833,0.13129843771457672,0.0
215.0,0.2563949227333069,0.0,0.1445746272802353,0.2891465723514557,0.1380268782377243,0.0685456395149231,0.10331135988235474,0.0
216.0,0.33307304978370667,0.0,0.11395858973264694,0.19909650087356567,0.04522857815027237,0.039512749761343,0.26913052797317505,0.0
217.0,0.08657149970531464,0.0,0.20104503631591797,0.4480045735836029,0.08735759556293488,0.13236874341964722,0.044652488082647324,0.0
218.0,0.25021159648895264,0.0,0.2730904817581177,0.13706596195697784,0.22720710933208466,0.061570700258016586,0.050854116678237915,0.0
219.0,0.05662107467651367,0.0,0.056709323078393936,0.12383764237165451,0.49519872665405273,0.2621230185031891,0.005510176531970501,0.0
220.0,0.3082931935787201,0.0,0.1462557464838028,0.24807578325271606,0.1447816789150238,0.12431563436985016,0.028277970850467682,0.0
221.0,0.7423142194747925,0.0,0.06543780118227005,0.07055392116308212,0.016862405464053154,0.06202750280499458,0.04280415177345276,0.0
222.0,0.0990784764289856,0.0,0.08584718406200409,0.5488927364349365,0.056066930294036865,0.09811155498027802,0.11200316250324249,0.0
223.0,0.05879243463277817,0.0,0.07513081282377243,0.5359107851982117,0.2176664173603058,0.056498508900403976,0.056001029908657074,0.0
224.0,0.028164761140942574,0.0,0.03125543147325516,0.8594499826431274,0.008511249907314777,0.04851626604795456,0.024102434515953064,0.0
225.0,0.11461511999368668,0.0,0.010777781717479229,0.6942039132118225,0.03834545239806175,0.11729263514280319,0.02476515807211399,0.0
226.0,0.23117543756961823,0.0,0.043195780366659164,0.4305068254470825,0.10923266410827637,0.12808506190776825,0.05780421942472458,0.0
227.0,0.049794163554906845,0.0,0.0017004827968776226,0.8765774965286255,0.0030945728067308664,0.03205738961696625,0.03677588701248169,0.0
228.0,0.013589576818048954,0.0,0.14750643074512482,0.8243556618690491,0.005625389516353607,0.006630216259509325,0.002292683580890298,0.0
229.0,0.17118287086486816,0.0,0.010800200514495373,0.6267539858818054,0.029137887060642242,0.04624806344509125,0.11587697267532349,0.0
230.0,0.2521141469478607,0.0,0.022051306441426277,0.43661609292030334,0.04459977149963379,0.17947326600551605,0.06514542549848557,0.0
231.0,0.1201610267162323,0.0,0.1911507099866867,0.3487546741962433,0.12072154879570007,0.05400005355477333,0.165212020277977,0.0
232.0,0.2127506583929062,0.0,0.15678130090236664,0.3857463002204895,0.12773574888706207,0.10357937961816788,0.013406576588749886,0.0
233.0,0.13797113299369812,0.0,0.030361806973814964,0.43529725074768066,0.23701849579811096,0.11773379147052765,0.04161759093403816,0.0
234.0,0.09930659085512161,0.0,0.4914548695087433,0.1449897289276123,0.19132044911384583,0.040679045021533966,0.03224938362836838,0.0
235.0,0.06624709814786911,0.0,0.06653589010238647,0.644239068031311,0.15504735708236694,0.031425636261701584,0.03650495409965515,0.0
236.0,0.09812571108341217,0.0,0.057643406093120575,0.4570840299129486,0.1756889373064041,0.1857338398694992,0.025724049657583237,0.0
237.0,0.1218167394399643,0.0,0.28227463364601135,0.09835491329431534,0.16330792009830475,0.11958178132772446,0.21466396749019623,0.0
238.0,0.02459905855357647,0.0,0.028764203190803528,0.8583950400352478,0.0048244306817650795,0.041472144424915314,0.04194517061114311,0.0
239.0,0.07071883976459503,0.0,0.045993246138095856,0.7683401703834534,0.040565282106399536,0.0604902021586895,0.013892312534153461,0.0
240.0,0.31312453746795654,0.0,0.15500079095363617,0.2202223688364029,0.09241590648889542,0.0648934543132782,0.154342919588089,0.0
241.0,0.12696212530136108,0.0,0.11096498370170593,0.22919927537441254,0.2007446587085724,0.19255216419696808,0.13957679271697998,0.0
242.0,0.088237464427948,0.0,0.1584876924753189,0.11386129260063171,0.3353728652000427,0.11762192100286484,0.1864188015460968,0.0
243.0,0.09811548888683319,0.0,0.23983044922351837,0.16545823216438293,0.2080729603767395,0.22926700115203857,0.05925583839416504,0.0
244.0,0.11273239552974701,0.0,0.12257914990186691,0.21320496499538422,0.2531387507915497,0.21256040036678314,0.08578430116176605,0.0
245.0,0.12127023190259933,0.0,0.16583937406539917,0.17466196417808533,0.2542453408241272,0.24585773050785065,0.03812536597251892,0.0
246.0,0.03136462718248367,0.0,0.14713752269744873,0.14557507634162903,0.49791470170021057,0.08804821968078613,0.08995978534221649,0.0
247.0,0.09090005606412888,0.0,0.10501284897327423,0.31937333941459656,0.1315624713897705,0.20424914360046387,0.14890217781066895,0.0
248.0,0.0500112883746624,0.0,0.20463785529136658,0.08416673541069031,0.2244006246328354,0.3879272937774658,0.04885629564523697,0.0
249.0,0.10864430665969849,0.0,0.1119416207075119,0.23599043488502502,0.14531557261943817,0.3003207743167877,0.0977872908115387,0.0
250.0,0.1939319223165512,0.0,0.06359416991472244,0.25114744901657104,0.17320583760738373,0.25322142243385315,0.06489918380975723,0.0
251.0,0.2134099155664444,0.0,0.07038599252700806,0.1952853798866272,0.27307596802711487,0.1511208713054657,0.09672185778617859,0.0
252.0,0.31761059165000916,0.0,0.04080021008849144,0.2484186738729477,0.1269138753414154,0.17857643961906433,0.08768021315336227,0.0
253.0,0.2864234149456024,0.0,0.09433189779520035,0.0718909353017807,0.3154405653476715,0.13195005059242249,0.09996313601732254,0.0
254.0,0.3704356551170349,0.0,0.11271961778402328,0.03515798971056938,0.1870710253715515,0.0941842794418335,0.2004314810037613,0.0
255.0,0.08543147146701813,0.0,0.267316609621048,0.1263592690229416,0.2423027753829956,0.23616604506969452,0.042423851788043976,0.0
256.0,0.053800828754901886,0.0,0.15670444071292877,0.1421027034521103,0.271939754486084,0.1461685746908188,0.22928372025489807,0.0
257.0,0.09317753463983536,0.0,0.1865696907043457,0.0625394806265831,0.1342749297618866,0.13947534561157227,0.383963018655777,0.0
258.0,0.1376710683107376,0.0,0.20574238896369934,0.2697319984436035,0.09464587271213531,0.10294867306947708,0.18925996124744415,0.0
259.0,0.13169296085834503,0.0,0.3673512935638428,0.07929787784814835,0.13410043716430664,0.06978272646665573,0.2177746444940567,0.0
260.0,0.040337927639484406,0.0,0.0693267211318016,0.09975339472293854,0.2478627860546112,0.11185000091791153,0.4308691918849945,0.0
261.0,0.03163355961441994,0.0,0.07294735312461853,0.15817631781101227,0.07301664352416992,0.48719412088394165,0.17703194916248322,0.0
262.0,0.060426559299230576,0.0,0.1927219033241272,0.12068510055541992,0.1342792809009552,0.049603961408138275,0.4422832131385803,0.0
263.0,0.047088369727134705,0.0,0.20039863884449005,0.10288160294294357,0.16930308938026428,0.11036494374275208,0.3699633777141571,0.0
264.0,0.05958079546689987,0.0,0.12107109278440475,0.03834611549973488,0.15222111344337463,0.16416224837303162,0.46461859345436096,0.0
265.0,0.12853796780109406,0.0,0.08474355190992355,0.051245223730802536,0.21975082159042358,0.11652294546365738,0.3991994559764862,0.0
266.0,0.046880800276994705,0.0,0.09651194512844086,0.14059050381183624,0.102104552090168,0.08945196121931076,0.5244602560997009,0.0
267.0,0.14176474511623383,0.0,0.13765060901641846,0.08326198160648346,0.12095040827989578,0.04211190715432167,0.4742603600025177,0.0
268.0,0.06422194838523865,0.0,0.08493426442146301,0.03992445766925812,0.05987486615777016,0.07567808032035828,0.6753663420677185,0.0
269.0,0.08608350157737732,0.0,0.1856498122215271,0.06369684636592865,0.06707834452390671,0.056909821927547455,0.5405816435813904,0.0
270.0,0.10602346062660217,0.0,0.12711359560489655,0.13645803928375244,0.07292808592319489,0.27990230917930603,0.2775745391845703,0.0
271.0,0.07944809645414352,0.0,0.34581348299980164,0.0969325602054596,0.12298864126205444,0.09558545798063278,0.2592317759990692,0.0
272.0,0.2392624169588089,0.0,0.3795376420021057,0.07927250862121582,0.049804892390966415,0.14129172265529633,0.11083082854747772,0.0
273.0,0.11911515146493912,0.0,0.2906912565231323,0.16314052045345306,0.08194170892238617,0.15119171142578125,0.19391964375972748,0.0
274.0,0.09596186131238937,0.0,0.6499438881874084,0.09935732185840607,0.050384555011987686,0.056119222193956375,0.04823315516114235,0.0
275.0,0.05252872779965401,0.0,0.21718527376651764,0.21622593700885773,0.04630418121814728,0.18578127026557922,0.2819746136665344,0.0
276.0,0.08552443981170654,0.0,0.29017460346221924,0.09732864797115326,0.04555065929889679,0.10353132337331772,0.37789034843444824,0.0
277.0,0.08294426649808884,0.0,0.15892942249774933,0.21908867359161377,0.0675828829407692,0.23997388780117035,0.23148079216480255,0.0
278.0,0.08249575644731522,0.0,0.5243585705757141,0.08526383340358734,0.029593639075756073,0.054689161479473114,0.22359906136989594,0.0
